focus,container,entry,has_cyrillic,has_ru_ru_path,sample
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/cracked_pot.json,False,False,"{ ""name"": ""item.cobblemon.cracked_pot"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:cracked_pot"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:cracked_pot"", ""title"": ""item.cobblemon.cracked_pot"", ""text"": ""book"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/crop.json,False,False,"{ ""name"": ""book.cobblepedia.entries.crop"", ""category"": ""cobblepedia:agriculture"", ""icon"": ""cobblemon:medicinal_leek"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.crop.text"" }, { ""type"": ""patchouli:relations"", ""entries"": [ ""cobblepe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/crumbling_arch_ruins.json,False,False,"{ ""name"": ""book.cobblepedia.entries.crumbling_arch_ruins.name"", ""category"": ""cobblepedia:structures"", ""read_by_default"": true, ""icon"": ""minecraft:cracked_stone_bricks"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.crumbling_arch_rui"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/custap_berry.json,False,False,"{ ""name"": ""item.cobblemon.custap_berry"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:custap_berry"", ""pages"": [ { ""type"": ""cobblepedia:mutated_berry"", ""item"": ""cobblemon:custap_berry"" }, { ""type"": ""patchouli:text"", ""title"": ""boo"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/cyan_mint_leaf.json,False,False,"{ ""name"": ""item.cobblemon.cyan_mint_leaf"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:cyan_mint_leaf"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:cyan_mint_leaf"", ""link_recipe"": true, ""text"": ""book.cobblepe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/cyan_mint_seeds.json,False,False,"{ ""name"": ""block.cobblemon.cyan_mint"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:cyan_mint_seeds"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:cyan_mint_seeds"", ""link_recipe"": true, ""text"": ""book.cobblepedi"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/damp_rock.json,False,False,"{ ""name"": ""item.cobblemon.damp_rock"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:damp_rock"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:damp_rock"", ""text"": ""book.cobblepedia.entries.damp_rock.text"" }, { ""ty"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dark_gem.json,False,False,"{ ""name"": ""item.cobblemon.dark_gem"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dark_gem"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dark_gem"", ""link_recipe"": true, ""text"": ""book.cobblepedia.entries.dark_g"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dawn_stone.json,False,False,"{ ""name"": ""item.cobblemon.dawn_stone"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dawn_stone"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dawn_stone"", ""title"": ""item.cobblemon.dawn_stone"", ""text"": ""book.cob"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dawn_stone_block.json,False,False,"{ ""name"": ""block.cobblemon.dawn_stone_block"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dawn_stone_block"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dawn_stone_block"", ""text"": ""book.cobblepedia.entries.da"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dawn_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.dawn_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dawn_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dawn_stone_ore"", ""link_recipe"": true, ""title"": ""block.cobbl"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/decaying_crypt_ruins.json,False,False,"{ ""name"": ""book.cobblepedia.entries.decaying_crypt_ruins.name"", ""category"": ""cobblepedia:structures"", ""read_by_default"": true, ""icon"": ""minecraft:stone_bricks"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.decaying_crypt_ruins.text"""
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/decorative_blocks.json,False,False,"{ ""name"": ""book.cobblepedia.entries.decorative_blocks.name"", ""category"": ""cobblepedia:getting_started"", ""icon"": ""cobblemon:relic_coin_sack"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.decorative_blocks.text"" }, { ""type"": ""patchoul"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deep_sea_scale.json,False,False,"{ ""name"": ""item.cobblemon.deep_sea_scale"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deep_sea_scale"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deep_sea_scale"", ""link_recipe"": true, ""title"": ""item.cobblem"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deep_sea_tooth.json,False,False,"{ ""name"": ""item.cobblemon.deep_sea_tooth"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deep_sea_tooth"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deep_sea_tooth"", ""link_recipe"": true, ""title"": ""item.cobblem"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_dawn_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_dawn_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_dawn_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_dawn_stone_ore"", ""link_recipe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_dusk_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_dusk_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_dusk_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_dusk_stone_ore"", ""link_recipe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_fire_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_fire_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_fire_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_fire_stone_ore"", ""link_recipe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_ice_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_ice_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_ice_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_ice_stone_ore"", ""link_recipe"": "
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_leaf_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_leaf_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_leaf_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_leaf_stone_ore"", ""link_recipe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_moon_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_moon_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_moon_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_moon_stone_ore"", ""link_recipe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_shiny_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_shiny_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_shiny_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_shiny_stone_ore"", ""link_rec"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_sun_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_sun_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_sun_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_sun_stone_ore"", ""link_recipe"": "
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_thunder_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_thunder_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_thunder_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_thunder_stone_ore"", ""li"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deepslate_water_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.deepslate_water_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:deepslate_water_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:deepslate_water_stone_ore"", ""link_rec"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deserted_house_ruins.json,False,False,"{ ""name"": ""book.cobblepedia.entries.deserted_house_ruins.name"", ""category"": ""cobblepedia:structures"", ""read_by_default"": true, ""icon"": ""minecraft:loom"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.deserted_house_ruins.text"" }, { ""t"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deserted_tower_ruins.json,False,False,"{ ""name"": ""book.cobblepedia.entries.deserted_tower_ruins.name"", ""category"": ""cobblepedia:structures"", ""read_by_default"": true, ""icon"": ""minecraft:bookshelf"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.deserted_tower_ruins.text"" },"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/deserted_town_center_ruins.json,False,False,"{ ""name"": ""book.cobblepedia.entries.deserted_town_center_ruins.name"", ""category"": ""cobblepedia:structures"", ""read_by_default"": true, ""icon"": ""minecraft:chest"", ""pages"": [ { ""type"": ""patchouli:text"", ""text"": ""book.cobblepedia.entries.deserted_town_center_ruins."
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/destiny_knot.json,False,False,"{ ""name"": ""item.cobblemon.destiny_knot"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:destiny_knot"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:destiny_knot"", ""text"": ""book.cobblepedia.entries.destiny_knot.te"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dire_hit.json,False,False,"{ ""name"": ""item.cobblemon.dire_hit"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dire_hit"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dire_hit"", ""text"": ""book.cobblepedia.entries.dire_hit.text"" }, { ""type"":"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/display_case.json,False,False,"{ ""name"": ""block.cobblemon.display_case"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:display_case"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:display_case"", ""title"": ""block.cobblemon.display_case"", ""text"":"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dive_ball.json,False,False,"{ ""name"": ""item.cobblemon.dive_ball"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dive_ball"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dive_ball"", ""text"": ""book.cobblepedia.entries.dive_ball.text"" }, { ""ty"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dive_rod.json,False,False,"{ ""name"": ""book.cobblepedia.entries.dive_rod.name"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dive_rod"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dive_rod"", ""text"": ""book.cobblepedia.entries.dive_rod.tex"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dome_fossil.json,False,False,"{ ""name"": ""item.cobblemon.dome_fossil"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dome_fossil"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""title"": ""item.cobblemon.dome_fossil"", ""item"": ""cobblemon:dome_fossil"", ""link_recipe"""
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dome_sherd.json,False,False,"{ ""name"": ""item.cobblemon.dome_sherd"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dome_sherd"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dome_sherd"", ""link_recipe"": true, ""text"": ""book.cobblepedia.entries."
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dragon_fang.json,False,False,"{ ""name"": ""item.cobblemon.dragon_fang"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dragon_fang"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dragon_fang"", ""text"": ""book.cobblepedia.entries.dragon_fang.text"" "
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dragon_gem.json,False,False,"{ ""name"": ""item.cobblemon.dragon_gem"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dragon_gem"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dragon_gem"", ""link_recipe"": true, ""text"": ""book.cobblepedia.entries."
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dragon_scale.json,False,False,"{ ""name"": ""item.cobblemon.dragon_scale"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dragon_scale"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dragon_scale"", ""link_recipe"": true, ""title"": ""item.cobblemon.dra"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dream_ball.json,False,False,"{ ""name"": ""item.cobblemon.dream_ball"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dream_ball"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dream_ball"", ""text"": ""book.cobblepedia.entries.dream_ball.text"" }, {"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dream_rod.json,False,False,"{ ""name"": ""book.cobblepedia.entries.dream_rod.name"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dream_rod"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dream_rod"", ""text"": ""book.cobblepedia.entries.dream_rod"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dripstone_moon_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.dripstone_moon_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dripstone_moon_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dripstone_moon_stone_ore"", ""link_recipe"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dubious_disc.json,False,False,"{ ""name"": ""item.cobblemon.dubious_disc"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dubious_disc"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dubious_disc"", ""title"": ""item.cobblemon.dubious_disc"", ""text"": """
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/durin_berry.json,False,False,"{ ""name"": ""item.cobblemon.durin_berry"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:durin_berry"", ""pages"": [ { ""type"": ""cobblepedia:mutated_berry"", ""item"": ""cobblemon:durin_berry"" }, { ""type"": ""patchouli:text"", ""title"": ""book.c"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dusk_ball.json,False,False,"{ ""name"": ""item.cobblemon.dusk_ball"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dusk_ball"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dusk_ball"", ""text"": ""book.cobblepedia.entries.dusk_ball.text"" }, { ""ty"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dusk_rod.json,False,False,"{ ""name"": ""book.cobblepedia.entries.dusk_rod.name"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dusk_rod"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dusk_rod"", ""text"": ""book.cobblepedia.entries.dusk_rod.tex"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dusk_stone.json,False,False,"{ ""name"": ""item.cobblemon.dusk_stone"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dusk_stone"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dusk_stone"", ""title"": ""item.cobblemon.dusk_stone"", ""text"": ""book.cob"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dusk_stone_block.json,False,False,"{ ""name"": ""block.cobblemon.dusk_stone_block"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dusk_stone_block"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dusk_stone_block"", ""text"": ""book.cobblepedia.entries.du"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/dusk_stone_ore.json,False,False,"{ ""name"": ""block.cobblemon.dusk_stone_ore"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:dusk_stone_ore"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:dusk_stone_ore"", ""link_recipe"": true, ""title"": ""block.cobbl"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/eject_button.json,False,False,"{ ""name"": ""item.cobblemon.eject_button"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:eject_button"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:eject_button"", ""text"": ""book.cobblepedia.entries.eject_button.te"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/eject_pack.json,False,False,"{ ""name"": ""item.cobblemon.eject_pack"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:eject_pack"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:eject_pack"", ""link_recipe"": true, ""text"": ""book.cobblepedia.entries."
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/electirizer.json,False,False,"{ ""name"": ""item.cobblemon.electirizer"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:electirizer"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:electirizer"", ""title"": ""item.cobblemon.electirizer"", ""text"": ""book"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/electric_gem.json,False,False,"{ ""name"": ""item.cobblemon.electric_gem"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:electric_gem"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:electric_gem"", ""link_recipe"": true, ""text"": ""book.cobblepedia.en"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/elixir.json,False,False,"{ ""name"": ""item.cobblemon.elixir"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:elixir"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:elixir"", ""text"": ""book.cobblepedia.entries.elixir.text"" }, { ""type"": ""cobble"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/energy_root.json,False,False,"{ ""name"": ""item.cobblemon.energy_root"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:energy_root"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:energy_root"", ""link_recipe"": true, ""text"": ""book.cobblepedia.entri"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/enigma_berry.json,False,False,"{ ""name"": ""item.cobblemon.enigma_berry"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:enigma_berry"", ""pages"": [ { ""type"": ""cobblepedia:mutated_berry"", ""item"": ""cobblemon:enigma_berry"" }, { ""type"": ""patchouli:text"", ""title"": ""boo"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/ether.json,False,False,"{ ""name"": ""item.cobblemon.ether"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:ether"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:ether"", ""text"": ""book.cobblepedia.entries.ether.text"" }, { ""type"": ""cobblepedi"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/everstone.json,False,False,"{ ""name"": ""item.cobblemon.everstone"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:everstone"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:everstone"", ""link_recipe"": true, ""text"": ""book.cobblepedia.entries.eve"
cobblepedia,cobblemon-extra\mods\Cobblepedia-Fabric-0.7.1.jar,assets/cobblepedia/patchouli_books/cobblepedia/en_us/entries/eviolite.json,False,False,"{ ""name"": ""item.cobblemon.eviolite"", ""category"": ""cobblepedia:items"", ""read_by_default"": true, ""icon"": ""cobblemon:eviolite"", ""pages"": [ { ""type"": ""patchouli:spotlight"", ""item"": ""cobblemon:eviolite"", ""text"": ""book.cobblepedia.entries.eviolite.text"" }, { ""type"":"
